0.001	1	0
0.002	0.999999	-0.00200937
0.003	0.999996	-0.00335579
0.004	0.999992	-0.00458642
0.005	0.999987	-0.00578336
0.006	0.999981	-0.00696713
0.007	0.999973	-0.00814479
0.008	0.999964	-0.00931927
0.009	0.999954	-0.010492
0.01	0.999943	-0.0116636
0.011	0.999931	-0.0128347
0.012	0.999918	-0.0140053
0.013	0.999903	-0.0151757
0.014	0.999887	-0.0163459
0.015	0.99987	-0.017516
0.016	0.999852	-0.018686
0.017	0.999833	-0.019856
0.018	0.999812	-0.021026
0.019	0.999791	-0.0221959
0.02	0.999768	-0.0233658
0.021	0.999744	-0.0245357
0.022	0.999719	-0.0257055
0.023	0.999693	-0.0268753
0.024	0.999665	-0.0280451
0.025	0.999637	-0.0292148
0.026	0.999607	-0.0303844
0.027	0.999576	-0.0315539
0.028	0.999544	-0.0327234
0.029	0.99951	-0.0338927
0.03	0.999476	-0.035062
0.031	0.99944	-0.0362311
0.032	0.999403	-0.0374
0.033	0.999366	-0.0385689
0.034	0.999326	-0.0397375
0.035	0.999286	-0.040906
0.036	0.999245	-0.0420743
0.037	0.999202	-0.0432423
0.038	0.999158	-0.0444102
0.039	0.999113	-0.0455778
0.04	0.999067	-0.0467452
0.041	0.99902	-0.0479123
0.042	0.998971	-0.0490792
0.043	0.998921	-0.0502458
0.044	0.998871	-0.0514121
0.045	0.998819	-0.052578
0.046	0.998765	-0.0537437
0.047	0.998711	-0.054909
0.048	0.998656	-0.056074
0.049	0.998599	-0.0572386
0.05	0.998541	-0.0584028
0.051	0.998482	-0.0595667
0.052	0.998422	-0.0607301
0.053	0.998361	-0.0618932
0.054	0.998298	-0.0630558
0.055	0.998235	-0.0642179
0.056	0.99817	-0.0653797
0.057	0.998104	-0.0665409
0.058	0.998037	-0.0677017
0.059	0.997968	-0.068862
0.06	0.997899	-0.0700217
0.061	0.997828	-0.071181
0.062	0.997757	-0.0723397
0.063	0.997684	-0.0734979
0.064	0.99761	-0.0746555
0.065	0.997534	-0.0758126
0.066	0.997458	-0.0769691
0.067	0.99738	-0.0781249
0.068	0.997302	-0.0792802
0.069	0.997222	-0.0804349
0.07	0.997141	-0.0815889
0.071	0.997059	-0.0827422
0.072	0.996975	-0.083895
0.073	0.996891	-0.085047
0.074	0.996805	-0.0861984
0.075	0.996719	-0.087349
0.076	0.996631	-0.088499
0.077	0.996542	-0.0896482
0.078	0.996451	-0.0907967
0.079	0.99636	-0.0919445
0.08	0.996267	-0.0930915
0.081	0.996174	-0.0942377
0.082	0.996079	-0.0953831
0.083	0.995983	-0.0965278
0.084	0.995886	-0.0976716
0.085	0.995788	-0.0988146
0.086	0.995688	-0.0999568
0.087	0.995588	-0.101098
0.088	0.995486	-0.102239
0.089	0.995383	-0.103378
0.09	0.995279	-0.104517
0.091	0.995174	-0.105655
0.092	0.995068	-0.106792
0.093	0.994961	-0.107928
0.094	0.994852	-0.109063
0.095	0.994743	-0.110197
0.096	0.994632	-0.11133
0.097	0.99452	-0.112462
0.098	0.994407	-0.113594
0.099	0.994293	-0.114724
0.1	0.994177	-0.115853
0.101	0.994061	-0.116982
0.102	0.993943	-0.118109
0.103	0.993825	-0.119235
0.104	0.993705	-0.12036
0.105	0.993584	-0.121484
0.106	0.993462	-0.122607
0.107	0.993339	-0.123729
0.108	0.993215	-0.12485
0.109	0.993089	-0.12597
0.11	0.992963	-0.127089
0.111	0.992835	-0.128206
0.112	0.992706	-0.129322
0.113	0.992576	-0.130438
0.114	0.992445	-0.131552
0.115	0.992313	-0.132665
0.116	0.99218	-0.133776
0.117	0.992046	-0.134887
0.118	0.99191	-0.135996
0.119	0.991774	-0.137104
0.12	0.991636	-0.138211
0.121	0.991497	-0.139317
0.122	0.991357	-0.140421
0.123	0.991216	-0.141525
0.124	0.991074	-0.142626
0.125	0.990931	-0.143727
0.126	0.990787	-0.144826
0.127	0.990641	-0.145924
0.128	0.990495	-0.147021
0.129	0.990347	-0.148117
0.13	0.990199	-0.149211
0.131	0.990049	-0.150303
0.132	0.989898	-0.151395
0.133	0.989746	-0.152485
0.134	0.989593	-0.153573
0.135	0.989439	-0.154661
0.136	0.989284	-0.155747
0.137	0.989128	-0.156831
0.138	0.98897	-0.157914
0.139	0.988812	-0.158996
0.14	0.988652	-0.160076
0.141	0.988492	-0.161155
0.142	0.98833	-0.162232
0.143	0.988167	-0.163308
0.144	0.988003	-0.164382
0.145	0.987838	-0.165455
0.146	0.987672	-0.166527
0.147	0.987505	-0.167597
0.148	0.987337	-0.168665
0.149	0.987168	-0.169732
0.15	0.986998	-0.170797
0.151	0.986826	-0.171861
0.152	0.986654	-0.172923
0.153	0.986481	-0.173984
0.154	0.986306	-0.175043
0.155	0.98613	-0.176101
0.156	0.985954	-0.177157
0.157	0.985776	-0.178211
0.158	0.985597	-0.179264
0.159	0.985418	-0.180315
0.16	0.985237	-0.181365
0.161	0.985055	-0.182413
0.162	0.984872	-0.183459
0.163	0.984688	-0.184504
0.164	0.984503	-0.185547
0.165	0.984317	-0.186588
0.166	0.98413	-0.187628
0.167	0.983942	-0.188666
0.168	0.983752	-0.189702
0.169	0.983562	-0.190737
0.17	0.983371	-0.19177
0.171	0.983179	-0.192801
0.172	0.982985	-0.19383
0.173	0.982791	-0.194858
0.174	0.982596	-0.195884
0.175	0.982399	-0.196908
0.176	0.982202	-0.197931
0.177	0.982003	-0.198951
0.178	0.981804	-0.19997
0.179	0.981603	-0.200987
0.18	0.981402	-0.202003
0.181	0.981199	-0.203016
0.182	0.980996	-0.204028
0.183	0.980791	-0.205038
0.184	0.980586	-0.206046
0.185	0.980379	-0.207052
0.186	0.980172	-0.208057
0.187	0.979963	-0.209059
0.188	0.979754	-0.21006
