0.312	0.941675
0.313	0.941323
0.314	0.940971
0.315	0.940618
0.316	0.940264
0.317	0.939909
0.318	0.939553
0.319	0.939197
0.32	0.93884
0.321	0.938482
0.322	0.938123
0.323	0.937763
0.324	0.937402
0.325	0.937041
0.326	0.936678
0.327	0.936315
0.328	0.935951
0.329	0.935587
0.33	0.935221
0.331	0.934855
0.332	0.934488
0.333	0.93412
0.334	0.933751
0.335	0.933382
0.336	0.933011
0.337	0.93264
0.338	0.932268
0.339	0.931895
0.34	0.931522
0.341	0.931148
0.342	0.930773
0.343	0.930397
0.344	0.93002
0.345	0.929643
0.346	0.929265
0.347	0.928886
0.348	0.928506
0.349	0.928126
0.35	0.927744
0.351	0.927362
0.352	0.92698
0.353	0.926596
0.354	0.926212
0.355	0.925827
0.356	0.925441
0.357	0.925054
0.358	0.924667
0.359	0.924279
0.36	0.923891
0.361	0.923501
0.362	0.923111
0.363	0.92272
0.364	0.922328
0.365	0.921936
0.366	0.921543
0.367	0.921149
0.368	0.920754
0.369	0.920359
0.37	0.919963
0.371	0.919566
0.372	0.919169
0.373	0.918771
0.374	0.918372
0.375	0.917972
0.376	0.917572
0.377	0.917171
0.378	0.91677
0.379	0.916367
0.38	0.915964
0.381	0.915561
0.382	0.915156
0.383	0.914751
0.384	0.914345
0.385	0.913939
0.386	0.913532
0.387	0.913124
0.388	0.912716
0.389	0.912307
0.39	0.911897
0.391	0.911486
0.392	0.911075
0.393	0.910663
0.394	0.910251
0.395	0.909838
0.396	0.909424
0.397	0.90901
0.398	0.908595
0.399	0.908179
0.4	0.907763
0.401	0.907346
0.402	0.906928
0.403	0.90651
0.404	0.906091
0.405	0.905671
0.406	0.905251
0.407	0.90483
0.408	0.904409
0.409	0.903987
0.41	0.903564
0.411	0.903141
0.412	0.902717
0.413	0.902293
0.414	0.901868
0.415	0.901442
0.416	0.901016
0.417	0.900589
0.418	0.900161
0.419	0.899733
0.42	0.899305
0.421	0.898875
0.422	0.898445
0.423	0.898015
0.424	0.897584
0.425	0.897152
0.426	0.89672
0.427	0.896287
0.428	0.895854
0.429	0.89542
0.43	0.894986
0.431	0.89455
0.432	0.894115
0.433	0.893679
0.434	0.893242
0.435	0.892805
0.436	0.892367
0.437	0.891928
0.438	0.891489
0.439	0.89105
0.44	0.89061
0.441	0.890169
0.442	0.889728
0.443	0.889286
0.444	0.888844
0.445	0.888401
0.446	0.887958
0.447	0.887514
0.448	0.88707
0.449	0.886625
0.45	0.886179
0.451	0.885733
0.452	0.885287
0.453	0.88484
0.454	0.884392
0.455	0.883944
0.456	0.883496
0.457	0.883047
0.458	0.882597
0.459	0.882147
0.46	0.881697
0.461	0.881246
0.462	0.880794
0.463	0.880342
0.464	0.87989
0.465	0.879437
0.466	0.878983
0.467	0.878529
0.468	0.878075
0.469	0.87762
0.47	0.877165
0.471	0.876709
0.472	0.876252
0.473	0.875795
0.474	0.875338
0.475	0.87488
0.476	0.874422
0.477	0.873964
0.478	0.873504
0.479	0.873045
0.48	0.872585
0.481	0.872124
0.482	0.871663
0.483	0.871202
0.484	0.87074
0.485	0.870278
0.486	0.869815
0.487	0.869352
0.488	0.868889
0.489	0.868425
0.49	0.86796
0.491	0.867495
0.492	0.86703
0.493	0.866564
0.494	0.866098
0.495	0.865632
0.496	0.865165
0.497	0.864697
0.498	0.86423
0.499	0.863761
0.5	0.863293
0.501	0.862824
0.502	0.862354
0.503	0.861885
0.504	0.861414
0.505	0.860944
0.506	0.860473
0.507	0.860001
0.508	0.85953
0.509	0.859057
0.51	0.858585
0.511	0.858112
0.512	0.857639
0.513	0.857165
0.514	0.856691
0.515	0.856216
0.516	0.855742
0.517	0.855266
0.518	0.854791
0.519	0.854315
0.52	0.853839
0.521	0.853362
0.522	0.852885
0.523	0.852408
0.524	0.85193
0.525	0.851452
0.526	0.850974
0.527	0.850495
0.528	0.850016
0.529	0.849536
0.53	0.849057
0.531	0.848576
0.532	0.848096
0.533	0.847615
0.534	0.847134
0.535	0.846653
0.536	0.846171
0.537	0.845689
0.538	0.845206
0.539	0.844724
0.54	0.844241
0.541	0.843757
0.542	0.843274
0.543	0.84279
0.544	0.842305
0.545	0.841821
0.546	0.841336
0.547	0.840851
0.548	0.840365
0.549	0.839879
0.55	0.839393
0.551	0.838907
0.552	0.83842
0.553	0.837933
0.554	0.837446
0.555	0.836958
0.556	0.83647
0.557	0.835982
0.558	0.835494
0.559	0.835005
0.56	0.834516
0.561	0.834027
0.562	0.833537
0.563	0.833047
0.564	0.832557
0.565	0.832067
0.566	0.831576
0.567	0.831086
0.568	0.830595
0.569	0.830103
0.57	0.829612
0.571	0.82912
0.572	0.828628
0.573	0.828135
0.574	0.827643
0.575	0.82715
0.576	0.826657
0.577	0.826163
0.578	0.82567
0.579	0.825176
0.58	0.824682
0.581	0.824187
0.582	0.823693
0.583	0.823198
0.584	0.822703
0.585	0.822208
0.586	0.821713
0.587	0.821217
0.588	0.820721
0.589	0.820225
0.59	0.819729
0.591	0.819232
0.592	0.818735
0.593	0.818239
0.594	0.817741
0.595	0.817244
0.596	0.816747
0.597	0.816249
0.598	0.815751
0.599	0.815253
0.6	0.814754
0.601	0.814256
0.602	0.813757
0.603	0.813258
0.604	0.812759
0.605	0.81226
0.606	0.81176
0.607	0.811261
0.608	0.810761
0.609	0.810261
0.61	0.809761
0.611	0.80926
0.612	0.80876
0.613	0.808259
0.614	0.807758
0.615	0.807257
0.616	0.806756
0.617	0.806255
0.618	0.805753
0.619	0.805251
0.62	0.80475
0.621	0.804248
0.622	0.803745
0.623	0.803243
0.624	0.802741
0.625	0.802238
0.626	0.801735
0.627	0.801232
0.628	0.800729
0.629	0.800226
0.63	0.799723
0.631	0.799219
0.632	0.798716
0.633	0.798212
0.634	0.797708
0.635	0.797204
0.636	0.7967
0.637	0.796196
0.638	0.795692
0.639	0.795187
0.64	0.794683
0.641	0.794178
0.642	0.793673
0.643	0.793168
0.644	0.792663
0.645	0.792158
0.646	0.791652
0.647	0.791147
0.648	0.790642
0.649	0.790136
0.65	0.78963
0.651	0.789124
0.652	0.788619
0.653	0.788113
0.654	0.787606
0.655	0.7871
0.656	0.786594
0.657	0.786088
0.658	0.785581
0.659	0.785075
0.66	0.784568
0.661	0.784061
0.662	0.783554
0.663	0.783047
0.664	0.78254
0.665	0.782033
0.666	0.781526
0.667	0.781019
0.668	0.780512
0.669	0.780004
0.67	0.779497
0.671	0.77899
0.672	0.778482
0.673	0.777974
0.674	0.777467
0.675	0.776959
0.676	0.776451
0.677	0.775943
0.678	0.775435
0.679	0.774927
0.68	0.774419
0.681	0.773911
0.682	0.773403
0.683	0.772895
0.684	0.772387
0.685	0.771879
0.686	0.77137
0.687	0.770862
0.688	0.770354
0.689	0.769845
0.69	0.769337
0.691	0.768828
0.692	0.76832
0.693	0.767811
0.694	0.767302
0.695	0.766794
0.696	0.766285
0.697	0.765777
0.698	0.765268
0.699	0.764759
0.7	0.76425
0.701	0.763742
0.702	0.763233
0.703	0.762724
0.704	0.762215
0.705	0.761706
0.706	0.761198
0.707	0.760689
0.708	0.76018
0.709	0.759671
0.71	0.759162
0.711	0.758653
0.712	0.758144
0.713	0.757635
0.714	0.757126
0.715	0.756618
0.716	0.756109
0.717	0.7556
0.718	0.755091
0.719	0.754582
