0.234	1.56854	1.07545	0.801213	-2.46755
0.235	1.56607	1.07376	0.799953	-2.46612
0.236	1.56361	1.07207	0.798693	-2.4646
0.237	1.56114	1.07038	0.797435	-2.46299
0.238	1.55868	1.06869	0.796177	-2.46129
0.239	1.55622	1.06701	0.79492	-2.45951
0.24	1.55376	1.06532	0.793665	-2.45764
0.241	1.55131	1.06364	0.79241	-2.45568
0.242	1.54885	1.06195	0.791156	-2.45364
0.243	1.5464	1.06027	0.789903	-2.45152
0.244	1.54395	1.05859	0.788651	-2.44931
0.245	1.5415	1.05691	0.787401	-2.44702
0.246	1.53905	1.05524	0.786152	-2.44466
0.247	1.53661	1.05356	0.784903	-2.44221
0.248	1.53417	1.05189	0.783657	-2.43968
0.249	1.53173	1.05022	0.782411	-2.43707
0.25	1.5293	1.04855	0.781167	-2.43438
0.251	1.52686	1.04688	0.779924	-2.43161
0.252	1.52443	1.04521	0.778683	-2.42877
0.253	1.522	1.04355	0.777443	-2.42585
0.254	1.51958	1.04189	0.776204	-2.42286
0.255	1.51716	1.04023	0.774968	-2.41979
0.256	1.51474	1.03857	0.773732	-2.41665
0.257	1.51233	1.03691	0.772499	-2.41343
0.258	1.50991	1.03526	0.771267	-2.41015
0.259	1.50751	1.03361	0.770037	-2.40679
0.26	1.5051	1.03196	0.768808	-2.40336
0.261	1.5027	1.03031	0.767581	-2.39986
0.262	1.5003	1.02867	0.766356	-2.39629
0.263	1.49791	1.02702	0.765133	-2.39265
0.264	1.49552	1.02539	0.763912	-2.38895
0.265	1.49313	1.02375	0.762693	-2.38518
0.266	1.49075	1.02211	0.761475	-2.38134
0.267	1.48837	1.02048	0.76026	-2.37743
0.268	1.48599	1.01885	0.759046	-2.37347
0.269	1.48362	1.01723	0.757835	-2.36944
0.27	1.48125	1.01561	0.756626	-2.36534
0.271	1.47889	1.01398	0.755419	-2.36118
0.272	1.47653	1.01237	0.754214	-2.35697
0.273	1.47417	1.01075	0.753011	-2.35269
0.274	1.47182	1.00914	0.75181	-2.34835
0.275	1.46948	1.00753	0.750612	-2.34395
0.276	1.46714	1.00593	0.749416	-2.33949
0.277	1.4648	1.00432	0.748222	-2.33498
0.278	1.46247	1.00273	0.74703	-2.33041
0.279	1.46014	1.00113	0.745841	-2.32578
0.28	1.45781	0.999536	0.744654	-2.3211
0.281	1.4555	0.997946	0.74347	-2.31637
0.282	1.45318	0.996359	0.742288	-2.31158
0.283	1.45087	0.994776	0.741108	-2.30674
0.284	1.44857	0.993196	0.739931	-2.30184
0.285	1.44627	0.99162	0.738757	-2.29689
0.286	1.44397	0.990046	0.737585	-2.2919
0.287	1.44168	0.988477	0.736415	-2.28685
0.288	1.4394	0.986911	0.735248	-2.28176
0.289	1.43712	0.985348	0.734084	-2.27661
0.29	1.43485	0.983789	0.732923	-2.27142
0.291	1.43258	0.982233	0.731764	-2.26618
0.292	1.43031	0.980681	0.730607	-2.2609
0.293	1.42806	0.979133	0.729454	-2.25557
0.294	1.4258	0.977588	0.728303	-2.2502
0.295	1.42356	0.976047	0.727155	-2.24478
0.296	1.42131	0.97451	0.72601	-2.23932
0.297	1.41908	0.972976	0.724867	-2.23381
0.298	1.41685	0.971447	0.723728	-2.22827
0.299	1.41462	0.969921	0.722591	-2.22268
0.3	1.4124	0.968399	0.721457	-2.21706
0.301	1.41019	0.966881	0.720326	-2.21139
0.302	1.40798	0.965366	0.719198	-2.20569
0.303	1.40578	0.963856	0.718073	-2.19995
0.304	1.40358	0.96235	0.71695	-2.19417
0.305	1.40139	0.960847	0.715831	-2.18835
0.306	1.3992	0.959349	0.714715	-2.1825
0.307	1.39702	0.957854	0.713601	-2.17662
0.308	1.39485	0.956364	0.712491	-2.17069
0.309	1.39268	0.954878	0.711384	-2.16474
0.31	1.39052	0.953396	0.71028	-2.15875
0.311	1.38836	0.951917	0.709179	-2.15273
0.312	1.38621	0.950444	0.70808	-2.14668
0.313	1.38407	0.948974	0.706985	-2.1406
0.314	1.38193	0.947508	0.705894	-2.13449
0.315	1.3798	0.946047	0.704805	-2.12834
0.316	1.37768	0.94459	0.703719	-2.12217
0.317	1.37556	0.943137	0.702637	-2.11597
0.318	1.37344	0.941688	0.701558	-2.10975
0.319	1.37134	0.940244	0.700481	-2.10349
0.32	1.36924	0.938804	0.699409	-2.09721
0.321	1.36714	0.937368	0.698339	-2.09091
0.322	1.36505	0.935936	0.697273	-2.08458
0.323	1.36297	0.934509	0.696209	-2.07822
0.324	1.3609	0.933086	0.695149	-2.07185
0.325	1.35883	0.931668	0.694093	-2.06544
